업소명,업종명,서비스대상구분,외국어안내서비스,소재지도로명주소,소재지지번주소,전화번호,객실수,부대시설,주차장보유여부,결제방법,홈페이지주소,주변관광정보,위도,경도,데이터기준일자
아다마스,민박,내국인+외국인,없음,경기도 가평군 상면 안말길 55-91,경기도 가평군 상면 상동리 288번지,,2,,,,,,37.78410172,127.2842351,2021-06-09
파란하늘빛 펜션,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로 391-36,경기도 가평군 상면 행현리 660-10번지,,6,,,,,,37.74607343,127.3537445,2021-06-09
베토벤하우스,민박,내국인+외국인,없음,경기도 가평군 가평읍 상지로 742,경기도 가평군 가평읍 산유리 722-3번지,,2,,,,,,37.75153608,127.4994552,2021-06-09
숲속의집,민박,내국인+외국인,없음,경기도 가평군 청평면 북한강로2246번길 8-193,경기도 가평군 청평면 삼회리 28-1번지 (A동),,4,,,,,,37.70842703,127.4098973,2021-06-09
조이펜션,민박,내국인+외국인,없음,경기도 가평군 상면 돌아우길 97-2,"경기도 가평군 상면 상동리 32-4번지 (A,B,C동)",,2,,,,,,37.78466795,127.3209384,2021-06-09
리알토,민박,내국인+외국인,없음,경기도 가평군 가평읍 북한강변로 226-24,경기도 가평군 가평읍 금대리 537-6번지,,3,,,,,,37.75077432,127.5331125,2021-06-09
새소리펜션,민박,내국인+외국인,없음,경기도 가평군 설악면 회곡안골길 40-8,경기도 가평군 설악면 회곡리 387번지,,1,,,,,,37.6989964,127.4513357,2021-06-09
비올레띠,민박,내국인+외국인,없음,경기도 가평군 조종면 명지산로 184-57,경기도 가평군 조종면 상판리 338-9번지 A동,,1,,,,,,37.88953706,127.369929,2021-06-09
행복쉼터,민박,내국인+외국인,없음,경기도 가평군 조종면 와곡길 159,경기도 가평군 조종면 운악리 283번지,,1,,,,,,37.87095251,127.3548624,2021-06-09
조이런민박,민박,내국인+외국인,없음,경기도 가평군 설악면 유명로 553-16,"경기도 가평군 설악면 가일리 272-6번지 (4,5,6동)",,2,,,,,,37.59792008,127.4877202,2021-06-09
마마차일드,민박,내국인+외국인,없음,경기도 가평군 청평면 북한강로 2141,경기도 가평군 청평면 삼회리 102-3번지 A동,,1,,,,,,37.7071548,127.3972266,2021-06-09
청평원레저타운,민박,내국인+외국인,없음,경기도 가평군 청평면 북한강로 2060-52,"경기도 가평군 청평면 삼회리 187번지 (A,B동)",,3,,,,,,37.70015149,127.3973043,2021-06-09
모던204,민박,내국인+외국인,없음,경기도 가평군 청평면 호명리길 27,경기도 가평군 청평면 호명리 204-2번지,,3,,,,,,37.71905435,127.4599915,2021-06-09
제이제이,민박,내국인+외국인,없음,경기도 가평군 청평면 호명리길 27-1,경기도 가평군 청평면 호명리 204-7번지,,3,,,,,,37.71898221,127.4598781,2021-06-09
숲속에는,민박,내국인+외국인,없음,경기도 가평군 청평면 호명리길 57-124,경기도 가평군 청평면 호명리 144-21번지,,3,,,,,,37.72536308,127.4582519,2021-06-09
청평화이트펜션,민박,내국인+외국인,없음,경기도 가평군 상면 새터길 72-24,경기도 가평군 상면 덕현리 529-7번지,,2,,,,,,37.76996154,127.3895663,2021-06-09
코끼리펜션,민박,내국인+외국인,없음,경기도 가평군 북면 화악산로 1217-1,경기도 가평군 북면 화악리 1006-3번지,,3,,,,,,37.95920436,127.5268994,2021-06-09
청평은지네민박,민박,내국인+외국인,없음,경기도 가평군 청평면 큰갈월로 17-18,경기도 가평군 청평면 대성리 107-7번지,,2,,,,,,37.72202117,127.4011889,2021-06-09
별을보다,민박,내국인+외국인,없음,경기도 가평군 청평면 호명리길 57-80,"경기도 가평군 청평면 호명리 144-35번지 (2,3,4동)",,5,,,,,,37.72484108,127.4604877,2021-06-09
꽃향유,민박,내국인+외국인,없음,경기도 가평군 상면 축령로45번길 114-186,경기도 가평군 상면 행현리 758-2번지,,1,,,,,,37.76752968,127.3575626,2021-06-09
더 숲,민박,내국인+외국인,없음,경기도 가평군 가평읍 호반로 2329-53,경기도 가평군 가평읍 이화리 392-12번지,,1,,,,,,37.79703458,127.5093709,2021-06-09
하이네,민박,내국인+외국인,없음,경기도 가평군 설악면 자잠로282번길 72-133,경기도 가평군 설악면 사룡리 14-14번지,,3,,,,,,37.69870897,127.5029607,2021-06-09
더힐펜션,민박,내국인+외국인,없음,경기도 가평군 상면 샘골길 41-24,경기도 가평군 상면 항사리 343-1번지,,2,,,,,,37.78682677,127.3650099,2021-06-09
열호당,민박,내국인+외국인,없음,경기도 가평군 북면 카이저길 75-5,경기도 가평군 북면 이곡리 456-37번지,,2,,,,,,37.87957461,127.5254945,2021-06-09
사랑채,민박,내국인+외국인,없음,경기도 가평군 북면 카이저길 75-3,경기도 가평군 북면 이곡리 456-36번지,,1,,,,,,37.87972783,127.5254718,2021-06-09
호두나무민박,민박,내국인+외국인,없음,경기도 가평군 북면 논남기길 19-24,경기도 가평군 북면 도대리 529번지 B동,,2,,,,,,37.96771716,127.4579557,2021-06-09
아디엘,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로 369,경기도 가평군 상면 행현리 661-11번지,,2,,,,,,37.74850905,127.355397,2021-06-09
아쉬람펜션,민박,내국인+외국인,없음,경기도 가평군 설악면 뽕나뭇골길 31-6,경기도 가평군 설악면 천안리 210번지,,4,,,,,,37.64252683,127.4804357,2021-06-09
아일랜드코쿤,민박,내국인+외국인,없음,경기도 가평군 북면 백둔로 21-63,경기도 가평군 북면 제령리 654번지 A동,,4,,,,,,37.89738715,127.5031848,2021-06-09
듀크펜션,민박,내국인+외국인,없음,경기도 가평군 청평면 안대성길 67,경기도 가평군 청평면 대성리 362-2번지,,4,,,,,,37.69825644,127.3761966,2021-06-09
건아들 펜션,민박,내국인+외국인,없음,경기도 가평군 청평면 모꼬지로 21,경기도 가평군 청평면 대성리 586-11번지,,4,,,,,,37.68094982,127.3752954,2021-06-09
아침이슬,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로386번길 15,경기도 가평군 상면 행현리 642-7번지,,5,,,,,,37.74788288,127.3519701,2021-06-09
베아트리스,민박,내국인+외국인,없음,경기도 가평군 북면 논남기길 492-17,경기도 가평군 북면 적목리 320-6번지,,2,,,,,,37.96905298,127.4123577,2021-06-09
펜션허그,민박,내국인+외국인,없음,경기도 가평군 가평읍 당목가일길 732,"경기도 가평군 가평읍 개곡리 97번지 (B,C,E동)",,3,,,,,,37.87811195,127.5872616,2021-06-09
초원민박,민박,내국인+외국인,없음,경기도 가평군 북면 백둔로 244,경기도 가평군 북면 백둔리 106번지,,2,,,,,,37.90238773,127.4799576,2021-06-09
파밀리아,민박,내국인+외국인,없음,경기도 가평군 가평읍 태봉두밀로 446-29,경기도 가평군 가평읍 두밀리 206-5번지,,2,,,,,,37.81674684,127.453974,2021-06-09
별샘,민박,내국인+외국인,없음,경기도 가평군 상면 청군로 405,경기도 가평군 상면 덕현리 409-9번지,,3,,,,,,37.75841168,127.3951917,2021-06-09
온더힐,민박,내국인+외국인,없음,경기도 가평군 북면 멱골로 398-12,"경기도 가평군 북면 목동리 304-7번지 (1,2동)",,2,,,,,,37.92290077,127.5831502,2021-06-09
산속의하얀집,민박,내국인+외국인,없음,경기도 가평군 청평면 양진길 86,경기도 가평군 청평면 고성리 680번지,,1,,,,,,37.72077292,127.4866333,2021-06-09
보타니칼펜션,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로 246,경기도 가평군 상면 행현리 515-6번지,,4,,,,,,37.75690677,127.3606822,2021-06-09
가평유명산오즈펜션,민박,내국인+외국인,없음,경기도 가평군 설악면 유명산길 61-100,경기도 가평군 설악면 가일리 215-2번지,,5,,,,,,37.59708232,127.4942453,2021-06-09
산새소리민박,민박,내국인+외국인,없음,경기도 가평군 청평면 오댓골길 25,경기도 가평군 청평면 청평리 42번지,,6,,,,,,37.72839473,127.4275762,2021-06-09
"안녕, 이화리",민박,내국인+외국인,없음,경기도 가평군 가평읍 염창길 32,경기도 가평군 가평읍 이화리 253-3번지,,6,,,,,,37.79816045,127.5164703,2021-06-09
멀리가는향기,민박,내국인+외국인,없음,경기도 가평군 가평읍 태봉두밀로 440,경기도 가평군 가평읍 두밀리 209-1번지,,5,,,,,,37.81627816,127.453997,2021-06-09
아이디 펜션,민박,내국인+외국인,없음,경기도 가평군 가평읍 태봉두밀로 269-109,경기도 가평군 가평읍 두밀리 2-26번지,,5,,,,,,37.81491227,127.4661431,2021-06-09
예쁜집펜션,민박,내국인+외국인,없음,경기도 가평군 북면 논남기길403번길 17-31,경기도 가평군 북면 적목리 295-2번지,,1,,,,,,37.96826721,127.4228669,2021-06-09
봄,민박,내국인+외국인,없음,경기도 가평군 북면 가화로 1343,경기도 가평군 북면 제령리 569-1번지,,4,,,,,,37.90087358,127.5198373,2021-06-09
해피투데이,민박,내국인+외국인,없음,경기도 가평군 조종면 운악청계로491번길 79-20,경기도 가평군 조종면 신상리 260-9번지,,3,,,,,,37.85402909,127.3502122,2021-06-09
남이섬리베라펜션,민박,내국인+외국인,없음,경기도 가평군 가평읍 북한강변로 1088-13,경기도 가평군 가평읍 달전리 54-4번지,,3,,,,,,37.80978609,127.5244821,2021-06-09
에벤에셀,민박,내국인+외국인,없음,경기도 가평군 가평읍 잎너비길 17-177,경기도 가평군 가평읍 읍내리 76-3번지,,2,,,,,,37.85398858,127.5117312,2021-06-09
여울펜션,민박,내국인+외국인,없음,경기도 가평군 설악면 유명로 1943-138,경기도 가평군 설악면 회곡리 28-2번지,,5,,,,,,37.68171501,127.4701164,2021-06-09
해오름펜션,민박,내국인+외국인,없음,경기도 가평군 청평면 안대성길 23,경기도 가평군 청평면 대성리 358-1번지,,4,,,,,,37.69631248,127.3790129,2021-06-09
흙집펜션,민박,내국인+외국인,없음,경기도 가평군 가평읍 태봉두밀로 87,경기도 가평군 가평읍 하색리 701-15번지,,2,,,,,,37.80618116,127.4772686,2021-06-09
도마치밸리,민박,내국인+외국인,없음,경기도 가평군 북면 가화로 3594,경기도 가평군 북면 적목리 584-2번지,,4,,,,,,38.02727699,127.4426878,2021-06-09
콩깍지,민박,내국인+외국인,없음,경기도 가평군 북면 백둔로 510-16,경기도 가평군 북면 백둔리 455-16번지,,5,,,,,,37.90461566,127.4539307,2021-06-09
뜰안채,민박,내국인+외국인,없음,경기도 가평군 가평읍 용추로 587-15,경기도 가평군 가평읍 승안리 620-2번지,,6,,,,,,37.85936489,127.465327,2021-06-09
가둘기정원키즈풀빌라&스파,민박,내국인+외국인,없음,경기도 가평군 북면 꽃넘이길 115-82,경기도 가평군 북면 제령리 611-4번지,,4,,,,,,37.90034234,127.5163338,2021-06-09
아르노펜션,민박,내국인+외국인,없음,경기도 가평군 설악면 유명로 2108,경기도 가평군 설악면 회곡리 247-1번지,,5,,,,,,37.69488057,127.4600499,2021-06-09
리더스펜션,민박,내국인+외국인,없음,경기도 가평군 청평면 호반로 1025-22,경기도 가평군 청평면 고성리 578-7번지,,5,,,,,,37.7131569,127.4890513,2021-06-09
펜션레몬,민박,내국인+외국인,없음,경기도 가평군 가평읍 잎너비길 17-50,경기도 가평군 가평읍 읍내리 98-5번지,,6,,,,,,37.84904963,127.508866,2021-06-09
옹달샘펜션,민박,내국인+외국인,없음,경기도 가평군 설악면 유명산길 108,경기도 가평군 설악면 가일리 226-5번지,,5,,,,,,37.59305288,127.4887291,2021-06-09
힐 하우스,민박,내국인+외국인,없음,경기도 가평군 북면 백둔로560번길 36-1,경기도 가평군 북면 백둔리 417-27번지,,1,,,,,,37.90901237,127.4498781,2021-06-09
마레,민박,내국인+외국인,없음,경기도 가평군 북면 이곡둑길 51,경기도 가평군 북면 이곡리 13-60번지,,4,,,,,,37.87529691,127.5440954,2021-06-09
FS민박,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로 336,경기도 가평군 상면 행현리 685번지,,2,,,,,,37.7506483,127.3579469,2021-06-09
물가펜션,민박,내국인+외국인,없음,경기도 가평군 조종면 운악청계로491번길 172,"경기도 가평군 조종면 신상리 275-1번지 (1,5,6동)",,5,,,,,,37.84768943,127.3475312,2021-06-09
사계절펜션,민박,내국인+외국인,없음,경기도 가평군 청평면 모꼬지로 124-4,경기도 가평군 청평면 대성리 572-1번지,,2,,,,,,37.68715275,127.368582,2021-06-09
일상탈출,민박,내국인+외국인,없음,경기도 가평군 북면 가화로 988-27,경기도 가평군 북면 목동리 821번지,,4,,,,,,37.8840104,127.5495136,2021-06-09
청평 몽마르뜨펜션,민박,내국인+외국인,없음,경기도 가평군 상면 청우산2길 42-32,경기도 가평군 상면 덕현리 329-2번지,,3,,,,,,37.76712034,127.3972912,2021-06-09
써니힐펜션,민박,내국인+외국인,없음,경기도 가평군 청평면 작은매골길 12,경기도 가평군 청평면 상천리 53-5번지,,2,,,,,,37.78111352,127.4689863,2021-06-09
힐스토리1,민박,내국인+외국인,없음,경기도 가평군 청평면 호명리길 57-152,경기도 가평군 청평면 호명리 143-167번지 (A동),,3,,,,,,37.72556997,127.4570943,2021-06-09
라온2,민박,내국인+외국인,없음,경기도 가평군 청평면 호반로 740,경기도 가평군 청평면 호명리 342-6번지 D동,,3,,,,,,37.70858288,127.4664979,2021-06-09
엠필드,민박,내국인+외국인,없음,경기도 가평군 가평읍 쇠내골길 65-7,경기도 가평군 가평읍 금대리 833-15번지,,3,,,,,,37.75068677,127.5220561,2021-06-09
봉미산 계곡 예당,민박,내국인+외국인,없음,경기도 가평군 설악면 봉미산안길 190-184,경기도 가평군 설악면 설곡리 26번지,,4,,,,,,37.61062211,127.542511,2021-06-09
임초리민박,민박,내국인+외국인,없음,경기도 가평군 상면 청군로 690-13,경기도 가평군 상면 임초리 409번지,,3,,,,,,37.77419026,127.3731632,2021-06-09
행복한 정원,민박,내국인+외국인,없음,경기도 가평군 가평읍 분자골로 232-1,경기도 가평군 가평읍 산유리 742-2번지,,3,,,,,,37.76099985,127.4936536,2021-06-09
에블린,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로 238-130,경기도 가평군 상면 행현리 481-23번지,,3,,,,,,37.75864353,127.358329,2021-06-09
에스티하우스,민박,내국인+외국인,없음,경기도 가평군 설악면 유명산길 36,경기도 가평군 설악면 가일리 279-5번지,,6,,,,,,37.59893897,127.4919002,2021-06-09
지호농원,민박,내국인+외국인,없음,경기도 가평군 설악면 다락재로485번길 162-190,경기도 가평군 설악면 이천리 387-11번지,,2,,,,,,37.64811172,127.4423682,2021-06-09
리버쎌,민박,내국인+외국인,없음,경기도 가평군 청평면 북한강로 1706-158,경기도 가평군 청평면 삼회리 365번지,,2,,,,,,37.67452835,127.3894244,2021-06-09
우디독하우스,민박,내국인+외국인,없음,경기도 가평군 가평읍 태봉두밀로406번길 185-51,경기도 가평군 가평읍 두밀리 366-1번지,,5,,,,,,37.82575458,127.441719,2021-06-09
태리하우스,민박,내국인+외국인,없음,경기도 가평군 설악면 묵안로 295-1,경기도 가평군 설악면 엄소리 57-3번지,,3,,,,,,37.6451961,127.5087283,2021-06-09
행복펜션,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로 128(1동),경기도 가평군 상면 행현리 332-2번지 1동,,5,,,,,,37.7669328,127.3634906,2021-06-09
도치빌펜션,민박,내국인+외국인,없음,경기도 가평군 청평면 고재길 280,경기도 가평군 청평면 고성리 80번지,,5,,,,,,37.70577451,127.5151225,2021-06-09
